관서명,주소,Latitude,Longitude
상동지구대,대구광역시 수성구  들안로 54,35.8346143,128.6173114
지산지구대,대구광역시 수성구  지범로 155,35.8232799,128.6373404
범어지구대,대구광역시 수성구  동대구로 313,35.858588,128.6251264
파동파출소,대구광역시 수성구  파동로 2길 30,35.8086055,128.6215733
월배지구대,대구광역시 달서구  월배로 108,35.8141777,128.5265601
상인지구대,대구광역시 달서구  상인서로 36,35.8139956,128.5451928
송현지구대,대구광역시 달서구  학산로 184,35.8336777,128.5466399
월성파출소,대구광역시 달서구  월성로 69,35.8307807,128.5281349
대곡파출소,대구광역시 달서구  갈밭로 51,35.8030751,128.5287758
신당지구대,대구광역시 달서구  선원로 62,35.8588184,128.4990784
죽전파출소,대구광역시 달서구  용산로 212,35.8564809,128.5308505
성당파출소,대구광역시 달서구  구마로39길 83-16,35.8412279,128.5470251
두류3동파출소,대구광역시 달서구  야외음악당로 202,35.8532682,128.5577279
성서파출소,대구광역시 달서구  달구벌대로 1327,35.8511159,128.5124859
용산파출소,대구광역시 달서구  선원로 276,35.8584927,128.5226683
두류파출소,대구광역시 달서구  야외음악당로 280,35.8565163,128.5647098
감삼파출소,대구광역시 달서구  달구벌대로 1606,35.851737,128.5423191
가창파출소,대구광역시 달성군 가창면 가창로 1076,35.8000754,128.6231302
공단파출소,대구광역시 달성군 논공읍 논공중앙로33길 7,35.7303648,128.4518596
논공파출소,대구광역시 달성군 논공읍 비슬로 1788,35.7743153,128.4208439
구지파출소,대구광역시 달성군 구지면 창리로11길 51,35.6598709,128.4114688
화남파출소,대구광역시 달성군 화원읍 비슬로 2480,35.7987457,128.489894
화원파출소,대구광역시 달성군 화원읍 명천로 100,35.8025315,128.5070956
옥포파출소,대구광역시 달성군 옥포읍 비슬로 2294 ,35.790592,128.4720233
다사지구대,대구광역시 달성군 다사읍 세천로 100 ,35.8733357,128.4729641
현풍파출소,대구광역시 달성군 현풍읍 현풍중앙로 70,35.695736,128.4438606
유가파출소,대구광역시 달성군 유가읍 테크노상업로 99,35.6938583,128.4591474
하빈파출소,대구광역시 달성군 하빈면 달구벌대로 55길 58-4,35.8765617,128.421798
동천지구대,대구광역시 북구  구암로 157,35.9318866,128.5580312
강북지구대,대구광역시 북구  동암로 171 ,35.9436296,128.5696827
무태파출소,대구광역시 북구  서변로 62,35.9210966,128.5968548
관문파출소,대구광역시 북구 한강로 103,35.8964015,128.5210274
신흥지구대,인천광역시 중구  서해대로 399,37.4623941,126.6319467
송림지구대,인천광역시 동구  송림로 46-1,37.4738076,126.6403363
하인천지구대,인천광역시 중구  제물량로 266,37.4754698,126.6176157
공항지구대,인천광역시 중구  흰바위로27번길 12,37.49351,126.4884347
연안파출소,인천광역시 중구  연안부두로 22 ,37.4561542,126.6029156
영흥파출소,인천광역시 옹진군 영흥면 영흥북로 29,37.2560204,126.4991746
북도파출소,인천광역시 옹진군 시도로 61번길 91,37.5336549,126.4269538
대청파출소,인천광역시 옹진군 대청로 7번길 9,37.8243223,124.7179705
연평파출소,인천광역시 옹진군 연평면 연평로137번길 5,37.659714,125.7034543
백령파출소,인천광역시 옹진군 백령면 백령로278번길 57,37.9737087,124.7209472
덕적파출소,인천광역시 옹진군 덕적면 덕적북로 117번길,37.2266921,126.1454627
용유파출소,인천광역시 중구 마시란로 314-20 ,37.4446247,126.4013034
송현파출소,인천광역시 동구  수문통로 77,37.4821695,126.6369959
동인천파출소,인천광역시 중구  참외전로 131,37.4748473,126.6320526
서흥파출소,인천광역시 동구  샛골로 195 ,37.4798921,126.6452086
영종지구대,인천광역시 중구 하늘달빛로 118,37.488725,126.5550729
학동지구대,미추홀구 인하로 150-1,37.448929,126.6646364
숭의지구대,용현동 488-109,37.4576336,126.6460186
도화지구대,인천 미추홀구 숙골로87번길 22,37.4699603,126.6611371
주안역지구대,인천광역시 미추홀구 주안로 71,37.4644396,126.6776861
주안지구대,미추홀구 인하로 448번지,37.4444202,126.6964633
문학지구대,인천 미추홀구 소성로 340,37.437273,126.6849973
주안2파출소,인천 미추홀구 인하로 196,37.448489,126.6696456
용오파출소,미추홀구 용오로 24,37.4557823,126.6380235
석암파출소,경인로 455-1,37.4582435,126.6905809
만수지구대,인천광역시 남동구 만수서로68,37.4614729,126.7336731
구월지구대,인천광역시 남동구 인하로 623,37.443134,126.7160597
간석지구대,인천광역시 남동구 석산로176,37.4588566,126.7105985
정각지구대,인천광역시 남동구 용천로74,37.456043,126.7150385
간석4파출소,인천광역시 남동구 석정로552번길7,37.4656121,126.697118
구월3파출소,인천광역시 남동구 문화서로49번길 16,37.449846,126.6954283
철마지구대,인천광역시 부평구 마장로251,37.5004886,126.7024718
동암지구대,인천광역시 부평구 배곶로 50 ,37.472611,126.6969073
역전지구대,인천광역시 부평구 광장로 6,37.4956127,126.7260553
백운파출소,인천광역시 부평구 마장로 84,37.4862487,126.7081914
청천지구대,인천광역시 부평구 안남로 307,37.510476,126.7091067
부평2파출소,인천광역시 부평구 부영로 7,37.4859999,126.7177842
검단지구대,인천광역시 서구 완정로 181,37.6024007,126.6561677
서곶지구대,인천광역시 서구  승학로402번길 ,37.5579979,126.6756419
가좌지구대,인천광역시 서구 원적로 59,37.4923004,126.680054
석남지구대,인천광역시 서구  가정로294번길 23,37.511124,126.6753177
청라지구대,인천광역시 서구  청라라임로 66,37.533365,126.6536783
가석파출소,인천광역시 서구  서달로 121 ,37.5094672,126.6783993
불로지구대,인천광역시 서구  검단로 755 번길 9,37.6131039,126.6833444
가정지구대,인천광역시 서구 가정로406번길 25,37.5208698,126.6751807
계산지구대,인천광역시 계양구  오조산로 43 ,37.5347653,126.7383077
효성지구대,인천광역시 계양구  안남로554번길 31 ,37.5325147,126.7142082
계양산지구대,인천광역시 계양구  계양산로 92,37.5475604,126.7259343
장기파출소,인천광역시 계양구  장기서로 6 ,37.5766637,126.7346764
계산1파출소,인천광역시 계양구  계산천동로19번길 14 ,37.5391258,126.7257936
송해파출소,인천광역시 강화군 송해면 강화대로 691 ,37.7627554,126.4647447
길상파출소,인천광역시 강화군 길상면 온수길36번길 7 ,37.6409419,126.4911114
삼산파출소,인천광역시 강화군 삼산면 삼산북로 465,37.7045045,126.3216159
교동파출소,인천광역시 강화군 교동면 대룡안길54번길 14,37.7814379,126.281189
서도파출소,인천광역시 강화군 서도면 주문도길 58,37.6516456,126.2396274
불은파출소,인천광역시 강화군 불은면 강화동로 558 ,37.6862848,126.4796241
화도파출소,인천광역시 강화군 화도면 마니산로732,37.6337026,126.4173461
양도파출소,인천광역시 강화군 양도면 강화남로 722 ,37.6643718,126.4207364
내가파출소,인천광역시 강화군 내가면 강화서로 243,37.7185656,126.3894697
심도지구대,인천광역시 강화군 강화읍 동문안길 17,37.7487852,126.4859711
선원파출소,인천광역시 강화군 선원면 대문고개로 4,37.7121399,126.4835076
양사파출소,인천광역시 강화군 양사면 전망대로 1381-3,37.7992331,126.4061169
하점파출소,인천광역시 강화군 하점면 강화대로 1186,37.7734865,126.4140784
연수지구대,인천광역시 연수구  함박뫼로 11-8 ,37.4187502,126.6709358
동춘지구대,인천광역시 연수구  먼우금로45번길 5 ,37.4029358,126.6692666
송도국제도시지구대,인천광역시 연수구  해돋이로 96,37.3910853,126.651617
송도국제도시2지구대,인천광역시 연수구 송도과학로51번길 70,37.3867867,126.669318
옥련지구대,인천광역시 연수구 비류대로 215,37.4277964,126.6589866
선학파출소,인천광역시 연수구  선학로 58 ,37.4226933,126.701244
갈산지구대,인천광역시 부평구 굴포로 7번길 43,37.5135589,126.723285
부흥지구대,인천광역시 부평구  부개로 4번길,37.4976975,126.7397074
중앙지구대,인천광역시 부평구  주부토로 10,37.4961236,126.7237981
부개파출소,인천광역시 부평구 일신로 31,37.482169,126.7460064
부개2파출소,인천광역시 부평구  충선로 49번길 ,37.4955263,126.7351617
만월지구대,인천광역시 남동구 장승남로47번길 7,37.4437928,126.737256
논현지구대,인천광역시 남동구 앵고개로 797,37.3935698,126.7237058
남동산단파출소,인천광역시 남동구 남동대로239번길 112,37.4093705,126.6935915
서창지구대,인천광역시 남동구 독곡로 30,37.4355192,126.7475687
수완지구대,광주광역시 광산구  수완로 63,35.1910266,126.8284676
첨단지구대,광주광역시 광산구  첨단중앙로106번길 65-15,35.2162971,126.8465452
우산지구대,광주광역시 광산구 사암로 106번길 3,35.1538575,126.8077236
월곡지구대,광주광역시 광산구  사암로 390번길 13-16,35.1794742,126.8091569
도산파출소,광주광역시 광산구  상무대로 93,35.1289813,126.7854723
송정파출소,광주광역시 광산구  신흥신기안길 31-6,35.1447209,126.8030243
하남파출소,광주광역시 광산구  고봉로 124,35.1847109,126.794558
비아파출소,광주광역시 광산구  비아중앙로31번길 14,35.2216304,126.8238067
평동파출소,광주광역시 광산구  평동로 790-16,35.1242015,126.7597935
동곡파출소,광주광역시 광산구  동곡로 155,35.0975116,126.7739434
삼도파출소,광주광역시 광산구  삼도로 341-3,35.1632571,126.7004686
본량파출소,광주광역시 광산구  용진로 395,35.1814684,126.7304954
임곡파출소,광주광역시 광산구  하림길 1,35.2197806,126.7451439
금남지구대,광주광역시 동구  예술길 31-5,35.1495409,126.9195361
학서파출소,광주광역시 동구  양림로 119 번길 13,35.1408572,126.9199455
산수파출소,광주광역시 동구  필문대로 157,35.1566128,126.9319251
지원파출소,광주광역시 동구  남문로 570 ,35.1220477,126.93345
지산파출소,광주광역시 동구  지호로 131,35.1494398,126.9427837
금호지구대,광주광역시 서구  운천로 30,35.1352905,126.8594103
상무지구대,광주광역시 서구  상무연하로 106,35.1577835,126.850481
화정지구대,광주광역시 서구  화운로 160,35.1531314,126.8769416
농성파출소,광주광역시 서구  화정로 316,35.1504402,126.8903296
동천파출소,광주광역시 서구  유림로98번길 6,35.1709662,126.8644059
염주파출소,광주광역시 서구  염화로134번길 84,35.1415824,126.8792256
풍암파출소,광주광역시 서구  풍암1로 33,35.1243691,126.8788038
백운지구대,광주광역시 남구  월산로 30 ,35.1411102,126.9005689
방림지구대,광주광역시 남구  대남대로149번길 8,35.1329835,126.9086578
효덕지구대,광주광역시 남구  화산로 27,35.1120645,126.8997198
양림파출소,광주광역시 남구  천변좌로 410 ,35.1429586,126.915238
주월파출소,광주광역시 남구  회재로1217번길 7,35.133946,126.8934809
대촌파출소,광주광역시 남구  고싸움로 136,35.0802465,126.8345978
우산지구대,광주광역시 북구  중문로 63,35.178299,126.919878
동운지구대,광주광역시 북구  북문대로 240,35.1871401,126.866138
두암지구대,광주광역시 북구  군왕로 146,35.1742118,126.9331483
용봉지구대,광주광역시 북구  문화소통로 78,35.18344,126.9025027
일곡지구대,광주광역시 북구  설죽로 489,35.203009,126.8981784
문흥지구대,광주광역시 북구  대천로 146,35.187036,126.9214481
역전지구대,광주광역시 북구  태봉로 57,35.1625665,126.9050891
건국지구대,광주광역시 북구  본촌마을길102번길 17,35.2186615,126.8797579
석곡파출소,광주광역시 북구  동문대로 642 ,35.2138774,126.9487651
남대전지구대,대전광역시 중구  보문로 162번길 22,36.3180217,127.4269479
서대전지구대,대전광역시 중구  중앙로 14,36.3225203,127.4140397
유등지구대,대전광역시 중구 문화로 115-2,36.3127923,127.3984402
문화지구대,대전광역시 중구 보문산로 193,36.3060962,127.4019072
선화파출소,대전광역시 중구 우암로 14-1,36.3341042,127.421213
중촌파출소,대전광역시 중구  대종로 661-1,36.3390919,127.412524
용전지구대,대전광역시 동구  동서대로1695번길 54,36.3519015,127.4369479
대전역지구대,대전광역시 동구  역전시장길 7,36.3308244,127.4341417
가양지구대,대전광역시 동구  우암로 304,36.3467265,127.4492489
